1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6634683609009,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
1606.6326837539673,[0.      0.      0.00025]
